経過時間_秒, subject_id, ref_SBP, ref_DBP, M1_A, M1_HR, M1_V2P_relTTP, M1_P2V_relTTP, M1_SBP, M1_DBP, M2_A, M2_HR, M2_V2P_relTTP, M2_P2V_relTTP, M2_Stiffness, M2_E, M2_SBP, M2_DBP, M3_A, M3_HR, M3_Mean, M3_Phi, M3_SBP, M3_DBP
29.112, subject_placeholder, , , 9.1311, 62.8261, -0.7196, -0.4112, 134.89, 85.47, 5.0184, 61.9835, -0.7196, -0.4112, 7.8733, 3.5146, 130.12, 97.22, 5.0393, 61.9835, 5.5286, 1.5852, 88.08, 67.89
30.121, subject_placeholder, , , 9.4417, 61.2552, -0.5588, -0.4263, 136.01, 87.82, 4.4237, 98.6842, -0.5588, -0.4263, 7.2969, 3.4693, 125.77, 100.24, 4.5110, 98.8468, 4.3028, 0.4558, 90.91, 69.07
31.123, subject_placeholder, , , 9.4682, 60.3467, -0.5887, -0.4252, 136.45, 86.70, 3.6239, 112.7820, -0.5887, -0.4252, 9.1410, 4.8018, 127.13, 98.35, 3.8260, 112.3596, 7.3924, 3.9864, 120.49, 89.69
32.049, subject_placeholder, , , 9.2946, 60.0825, -0.6580, -0.2632, 134.14, 85.59, 5.1180, 59.8205, -0.6580, -0.2632, 10.8632, 4.8018, 127.13, 98.35, 5.1217, 59.8802, 5.7942, 2.4461, 120.49, 89.69
33.023, subject_placeholder, , , 9.1317, 62.3821, -0.7135, -0.2854, 133.34, 85.71, 4.9724, 68.7285, -0.7135, -0.2854, 10.7076, 4.8018, 127.13, 98.35, 5.0312, 68.8073, 4.9481, 2.0321, 120.49, 89.69
33.996, subject_placeholder, , , 9.4349, 61.9894, -0.7115, -0.2710, 133.89, 85.66, 4.9250, 65.2174, -0.7115, -0.2710, 10.6564, 4.8018, 127.13, 98.35, 4.9377, 65.1466, 5.5861, 1.6894, 120.49, 89.69
34.960, subject_placeholder, , , 9.3637, 61.8268, -0.7122, -0.8140, 141.19, 83.90, 4.9671, 61.3497, -0.7122, -0.8140, 10.7019, 4.8018, 127.13, 98.35, 4.9847, 61.3497, 5.5540, 1.7581, 120.49, 89.69
35.931, subject_placeholder, , , 9.0164, 62.0330, -0.6846, -0.8216, 140.47, 84.43, 5.0984, 61.7284, -0.6846, -0.8216, 10.8423, 4.8018, 127.13, 98.35, 5.1156, 61.7920, 5.5390, 1.5813, 120.49, 89.69
36.901, subject_placeholder, , , 9.3626, 61.9123, -0.5438, -0.7817, 140.40, 87.41, 4.9130, 61.7284, -0.5438, -0.7817, 10.6434, 4.8018, 127.13, 98.35, 4.9300, 61.7284, 5.3309, 1.5651, 120.49, 89.69
37.910, subject_placeholder, , , 9.3932, 61.8840, -0.7485, -0.7825, 140.87, 83.31, 5.0437, 61.7284, -0.7485, -0.7825, 10.7841, 4.8018, 127.13, 98.35, 5.0531, 61.7284, 5.7914, 1.6424, 120.49, 89.69
38.866, subject_placeholder, , , 9.4007, 60.6196, -0.7188, -0.3921, 136.01, 84.34, 5.0437, 61.7284, -0.7188, -0.3921, 10.7841, 4.8018, 127.13, 98.35, 5.0531, 61.7284, 5.7914, 1.6424, 120.49, 89.69
