経過時間_秒, A, HR, V2P_relTTP, P2V_relTTP, SBP, DBP
0.003, 9.2766, 99.3493, -1.1037, -0.4415, 122.30, 99.20
31.113, 8.7096, 99.3493, -0.8829, -0.4415, 120.74, 103.42
38.172, 8.7798, 94.4191, -0.7916, -0.3958, 121.98, 102.51
57.276, 0.5003, 93.9361, -0.2570, -0.7196, 108.98, 109.20
58.242, 8.9566, 76.2518, -0.7412, -0.2824, 127.67, 93.25
