経過時間_秒, A, HR, Mean, Phi, SBP, DBP
0.003, 4.6384, 66.6667, 5.2670, 1.7581, 110.25, 82.43
31.113, 3.9107, 90.0901, 3.6173, 0.5228, 104.37, 77.65
38.172, 4.8532, 75.1880, 4.8457, 2.2829, 127.86, 94.55
57.276, 4.6153, 66.5927, 4.9407, 5.6479, 94.87, 72.75
58.242, 4.6958, 97.0874, 6.7305, 3.7928, 120.48, 89.12
